N,D,E,Noise,mse
107,86,0.8,0.0,3.747534031111879
107,86,0.8,0.1,3.698650850870557
107,86,0.8,0.2,1.9301830463343457
107,86,0.9,0.0,4.004982123141432
107,86,0.9,0.1,3.6570268741025433
107,86,0.9,0.2,1.5391683507260812
107,87,0.5,0.0,1.8877039606220367
107,87,0.5,0.1,4.09897986554196
107,87,0.5,0.2,1.9109484342742284
107,87,0.6,0.0,2.130911579966302
107,87,0.6,0.1,3.6856601699135223
107,87,0.6,0.2,1.9254759371020975
107,87,0.7,0.0,2.17580763602861
107,87,0.7,0.1,3.461204033779042
107,87,0.7,0.2,1.933782969198456
107,87,0.8,0.0,2.031653045753856
107,87,0.8,0.1,3.734554616712207
107,87,0.8,0.2,1.3324721686442214
107,87,0.9,0.0,2.168158089166264
107,87,0.9,0.1,3.536845063745547
107,87,0.9,0.2,2.122618669884196
48,138,0.5,0.0,6.754471088668141
48,138,0.5,0.1,1.8614033946922817
48,138,0.5,0.2,0.3170791654232072
48,138,0.6,0.0,7.098998999523147
48,138,0.6,0.1,1.8565710542578344
48,138,0.6,0.2,0.3860635240601713
48,138,0.7,0.0,7.044744023221856
48,138,0.7,0.1,2.0784092348379364
48,138,0.7,0.2,0.1895677101453259
48,138,0.8,0.0,7.185234971487007
48,138,0.8,0.1,1.7767502234548456
48,138,0.8,0.2,0.4469179021860494
48,138,0.9,0.0,7.498792302170354
48,138,0.9,0.1,1.6887881332345476
48,138,0.9,0.2,0.2344163341416045
48,139,0.5,0.0,2.249110894096038
48,139,0.5,0.1,2.095937950841908
48,139,0.5,0.2,0.2085240383863116
48,139,0.6,0.0,7.344097139548271
48,139,0.6,0.1,2.169732127442961
48,139,0.6,0.2,0.3380879684893845
48,139,0.7,0.0,7.401189969770588
48,139,0.7,0.1,1.8808303463621487
48,139,0.7,0.2,0.2415454760629334
48,139,0.8,0.0,7.401189969770588
48,139,0.8,0.1,1.708719267457985
48,139,0.8,0.2,0.2054030691061381
48,139,0.9,0.0,7.480291916200926
48,139,0.9,0.1,1.8700611730814651
48,139,0.9,0.2,0.1278268105553444
49,138,0.5,0.0,2.058316737243283
49,138,0.5,0.1,2.41347630300464
49,138,0.5,0.2,0.3451337264992951
49,138,0.6,0.0,2.0798860691569256
49,138,0.6,0.1,2.536230539213335
49,138,0.6,0.2,0.6123261774180193
49,138,0.7,0.0,2.8183065627824444
49,138,0.7,0.1,1.9273028364062608
49,138,0.7,0.2,0.6191700105044564
49,138,0.8,0.0,2.522704361925648
49,138,0.8,0.1,1.8535430949237897
49,138,0.8,0.2,0.6483053573122
49,138,0.9,0.0,2.416549805933101
49,138,0.9,0.1,2.3087488628787582
49,138,0.9,0.2,0.410212377598091
49,139,0.5,0.0,2.19123869833145
49,139,0.5,0.1,1.9140402181949216
49,139,0.5,0.2,0.3630412684723474
49,139,0.6,0.0,5.641815080722407
49,139,0.6,0.1,2.138073878385633
49,139,0.6,0.2,0.4001408579663827
49,139,0.7,0.0,6.294206972647135
49,139,0.7,0.1,2.49543247685638
49,139,0.7,0.2,0.2308570229665676
49,139,0.8,0.0,6.3624082214812745
49,139,0.8,0.1,2.0057523688383405
49,139,0.8,0.2,0.1594922655077564
49,139,0.9,0.0,6.784902539818568
49,139,0.9,0.1,1.807449952286792
49,139,0.9,0.2,0.2741861280736675
81,211,0.5,0.0,2.08520048404364
81,211,0.5,0.1,2.540506475248604
81,211,0.5,0.2,0.7362796785643315
81,211,0.6,0.0,2.141256772682277
81,211,0.6,0.1,2.17628498596026
81,211,0.6,0.2,0.1543838847885457
81,211,0.7,0.0,2.179198287478576
81,211,0.7,0.1,2.645747623504461
81,211,0.7,0.2,0.738023509291331
81,211,0.8,0.0,2.1140657599583257
81,211,0.8,0.1,1.919045431059958
81,211,0.8,0.2,0.5523619470497803
81,211,0.9,0.0,2.08520048404364
81,211,0.9,0.1,2.44128145478515
81,211,0.9,0.2,0.2032903534925356
81,212,0.5,0.0,2.159085760642551
81,212,0.5,0.1,2.085796742437891
81,212,0.5,0.2,0.6964616867889752
81,212,0.6,0.0,2.1902274196035574
81,212,0.6,0.1,2.633645348042304
81,212,0.6,0.2,0.7085173825307169
81,212,0.7,0.0,2.2473391407804097
81,212,0.7,0.1,2.165443473139822
81,212,0.7,0.2,0.740486978705901
81,212,0.8,0.0,2.166548281097313
81,212,0.8,0.1,2.578166965006986
81,212,0.8,0.2,0.7200204930407512
81,212,0.9,0.0,2.2402281014866574
81,212,0.9,0.1,2.4146650857333167
81,212,0.9,0.2,0.555504124103857
81,213,0.5,0.0,2.132626132246072
81,213,0.5,0.1,2.212632429821994
81,213,0.5,0.2,0.3643720604380309
81,213,0.6,0.0,2.132626132246072
81,213,0.6,0.1,2.066952368024877
81,213,0.6,0.2,0.6299528414518392
81,213,0.7,0.0,2.132626132246072
81,213,0.7,0.1,1.7476846841245202
81,213,0.7,0.2,1.0512970322271291
81,213,0.8,0.0,2.109195956076072
81,213,0.8,0.1,2.309864121736048
81,213,0.8,0.2,0.5469655424496196
81,213,0.9,0.0,2.076928255040269
81,213,0.9,0.1,2.1855727269632776
81,213,0.9,0.2,0.5031014772655471
82,211,0.5,0.0,2.2277326288372343
82,211,0.5,0.1,2.26754430389528
82,211,0.5,0.2,0.3786380112443392
82,211,0.6,0.0,2.2794119382312985
82,211,0.6,0.1,2.214642872766884
82,211,0.6,0.2,0.4573189208085733
82,211,0.7,0.0,2.248840907581423
82,211,0.7,0.1,1.855240309613512
82,211,0.7,0.2,0.7244412029050036
82,211,0.8,0.0,2.260525240656884
82,211,0.8,0.1,2.7564465966382645
82,211,0.8,0.2,0.1473106405337176
82,211,0.9,0.0,2.1455680879441204
82,211,0.9,0.1,2.6043522827255874
82,211,0.9,0.2,0.4673469154775738
82,212,0.5,0.0,1.9463085633694772
82,212,0.5,0.1,1.463531219045473
82,212,0.5,0.2,0.2692115099846894
82,212,0.6,0.0,1.9463085633694772
82,212,0.6,0.1,1.9768186182315244
82,212,0.6,0.2,0.2207218505151047
82,212,0.7,0.0,1.9772448389980413
82,212,0.7,0.1,2.379839272619076
82,212,0.7,0.2,0.1294923879154641
82,212,0.8,0.0,1.931975932844244
82,212,0.8,0.1,1.3045398258708918
82,212,0.8,0.2,0.2964986161375442
82,212,0.9,0.0,1.8644265057642877
82,212,0.9,0.1,1.7993571946502982
82,212,0.9,0.2,0.1995689981566428
82,213,0.5,0.0,1.828124277664859
82,213,0.5,0.1,1.7213920839463022
82,213,0.5,0.2,0.3309682134062015
82,213,0.6,0.0,1.828124277664859
82,213,0.6,0.1,1.7834959288363947
82,213,0.6,0.2,0.2754513674309553
82,213,0.7,0.0,1.828124277664859
82,213,0.7,0.1,1.3571909060293788
82,213,0.7,0.2,0.1523266908256584
82,213,0.8,0.0,1.7975317648376716
82,213,0.8,0.1,1.4345538815968997
82,213,0.8,0.2,0.4084564151884198
82,213,0.9,0.0,1.8149580078957184
82,213,0.9,0.1,1.845625928227033
82,213,0.9,0.2,0.3060472437027446
83,211,0.5,0.0,2.2319725143772158
83,211,0.5,0.1,2.05548102923429
83,211,0.5,0.2,0.7314141492583239
83,211,0.6,0.0,2.1236528813468247
83,211,0.6,0.1,2.573059780161236
83,211,0.6,0.2,0.611621838938607
83,211,0.7,0.0,3.136252637429571
83,211,0.7,0.1,2.594888762559327
83,211,0.7,0.2,0.441091655408746
83,211,0.8,0.0,2.341377684182053
83,211,0.8,0.1,2.4685439381968437
83,211,0.8,0.2,0.3302724917197093
83,211,0.9,0.0,2.498942287734046
83,211,0.9,0.1,2.2210039681472136
83,211,0.9,0.2,0.3194573784789174
83,212,0.5,0.0,5.321551854544942
83,212,0.5,0.1,2.048034115451548
83,212,0.5,0.2,0.373730281308509
83,212,0.6,0.0,1.8678988073541485
83,212,0.6,0.1,2.2712304170013558
83,212,0.6,0.2,0.3431747258784217
83,212,0.7,0.0,1.910492137987152
83,212,0.7,0.1,2.212650014457568
83,212,0.7,0.2,0.3641268142405565
83,212,0.8,0.0,1.843927042815075
83,212,0.8,0.1,2.1601832330645223
83,212,0.8,0.2,0.3651331308097756
83,212,0.9,0.0,2.131386408510368
83,212,0.9,0.1,1.6731639062813135
83,212,0.9,0.2,0.2592501647070016
83,213,0.5,0.0,2.224089109688757
83,213,0.5,0.1,2.013844606323316
83,213,0.5,0.2,0.3480054195250854
83,213,0.6,0.0,2.044093760657045
83,213,0.6,0.1,2.172296757853412
83,213,0.6,0.2,0.5084112008081831
83,213,0.7,0.0,2.3953672767178347
83,213,0.7,0.1,1.9805346764145848
83,213,0.7,0.2,0.2793486394075302
83,213,0.8,0.0,2.2369920750971293
83,213,0.8,0.1,1.5499836285277129
83,213,0.8,0.2,0.2819233748328216
83,213,0.9,0.0,2.460394960185777
83,213,0.9,0.1,1.966672310701988
83,213,0.9,0.2,0.4590940096046285
140,180,0.5,0.0,5.295212170099306
140,180,0.5,0.1,3.150515105069859
140,180,0.5,0.2,0.7996531858928684
140,180,0.6,0.0,5.216954370973284
140,180,0.6,0.1,3.0728297851083504
140,180,0.6,0.2,0.5826428629715057
140,180,0.7,0.0,5.232673981961515
140,180,0.7,0.1,3.916617795545674
140,180,0.7,0.2,0.6085441719142661
140,180,0.8,0.0,5.139456378047524
140,180,0.8,0.1,2.070021485325478
140,180,0.8,0.2,0.5575622578875716
140,180,0.9,0.0,5.311939352987693
140,180,0.9,0.1,2.6946005373515742
140,180,0.9,0.2,0.690114975065832
140,181,0.5,0.0,5.249449783526212
140,181,0.5,0.1,2.817178167966341
140,181,0.5,0.2,0.9554965907756312
140,181,0.6,0.0,5.175437331240389
140,181,0.6,0.1,2.706912032196016
140,181,0.6,0.2,1.152762304109464
140,181,0.7,0.0,5.252714021810977
140,181,0.7,0.1,2.4877159875615185
140,181,0.7,0.2,0.6021034618577232
140,181,0.8,0.0,5.049052219642368
140,181,0.8,0.1,3.2733351703398466
140,181,0.8,0.2,0.737595074254779
140,181,0.9,0.0,5.091806167961186
140,181,0.9,0.1,2.6892797560352677
140,181,0.9,0.2,0.4912006334224763
141,180,0.5,0.0,2.378457101033668
141,180,0.5,0.1,3.918273349898072
141,180,0.5,0.2,0.9131481210069126
141,180,0.6,0.0,2.4242002832815235
141,180,0.6,0.1,3.116211182800372
141,180,0.6,0.2,0.9897526797632265
141,180,0.7,0.0,2.106306530740492
141,180,0.7,0.1,4.1017149419104975
141,180,0.7,0.2,1.3046556951817898
141,180,0.8,0.0,2.3376613518550204
141,180,0.8,0.1,3.110231518759884
141,180,0.8,0.2,0.8807264460999491
141,180,0.9,0.0,2.135996894869109
141,180,0.9,0.1,3.2546778655395965
141,180,0.9,0.2,0.8324248499754301
141,181,0.5,0.0,2.459976159940833
141,181,0.5,0.1,3.7479872440769686
141,181,0.5,0.2,0.869015067478653
141,181,0.6,0.0,2.459976159940833
141,181,0.6,0.1,2.250232783315536
141,181,0.6,0.2,0.7752347890482021
141,181,0.7,0.0,2.1872783802941083
141,181,0.7,0.1,3.7674811224682463
141,181,0.7,0.2,0.5788740889421984
141,181,0.8,0.0,2.4199671233490694
141,181,0.8,0.1,3.6815836235836974
141,181,0.8,0.2,0.5954096682292693
141,181,0.9,0.0,2.09908458292834
141,181,0.9,0.1,3.04657737923557
141,181,0.9,0.2,0.8932091316268416
166,296,0.5,0.0,6.2170277081219245
166,296,0.5,0.1,2.380325996255479
166,296,0.5,0.2,0.3239265627055268
166,296,0.6,0.0,6.110130286064429
166,296,0.6,0.1,2.742364990835954
166,296,0.6,0.2,0.3774381641901669
166,296,0.7,0.0,5.75553169633601
166,296,0.7,0.1,3.1333181720392727
166,296,0.7,0.2,0.4471358644868264
166,296,0.8,0.0,6.417641503618681
166,296,0.8,0.1,2.918531417997668
166,296,0.8,0.2,0.3720206479136649
166,296,0.9,0.0,5.71274054352927
166,296,0.9,0.1,2.5470581174315754
166,296,0.9,0.2,0.5710062023245737
166,297,0.5,0.0,5.663210766053228
166,297,0.5,0.1,2.935159254497785
166,297,0.5,0.2,0.2814995815172203
166,297,0.6,0.0,5.510746785783096
166,297,0.6,0.1,3.2917193760249983
166,297,0.6,0.2,0.3627704222115824
166,297,0.7,0.0,5.144002216816844
166,297,0.7,0.1,2.562431020268914
166,297,0.7,0.2,0.6975578016003823
166,297,0.8,0.0,5.776904365296023
166,297,0.8,0.1,2.7362996859583824
166,297,0.8,0.2,0.2892979339782577
166,297,0.9,0.0,5.695521348337249
166,297,0.9,0.1,2.150644863802544
166,297,0.9,0.2,0.3263790737062244
167,296,0.5,0.0,4.587461948027865
167,296,0.5,0.1,3.793286104933325
167,296,0.5,0.2,1.1154918912343472
167,296,0.6,0.0,5.15502669099522
167,296,0.6,0.1,3.06493025602998
167,296,0.6,0.2,0.5130673203286005
167,296,0.7,0.0,4.950043448307682
167,296,0.7,0.1,3.4964329206419293
167,296,0.7,0.2,0.9376935449708892
167,296,0.8,0.0,4.764925294300148
167,296,0.8,0.1,3.8192296851730063
167,296,0.8,0.2,0.4782348344422118
167,296,0.9,0.0,4.359285693962215
167,296,0.9,0.1,3.6239553253058494
167,296,0.9,0.2,0.9072742417945268
167,297,0.5,0.0,4.623714382606676
167,297,0.5,0.1,4.036782580830836
167,297,0.5,0.2,0.8676122985316095
167,297,0.6,0.0,5.11144919018107
167,297,0.6,0.1,3.084586840196246
167,297,0.6,0.2,0.6703008059586608
167,297,0.7,0.0,5.023714239132058
167,297,0.7,0.1,3.4636081954495177
167,297,0.7,0.2,0.4828558300021175
167,297,0.8,0.0,4.828420625169573
167,297,0.8,0.1,3.880294094910665
167,297,0.8,0.2,0.5425417086307114
167,297,0.9,0.0,4.37659350018856
167,297,0.9,0.1,3.536559137240727
167,297,0.9,0.2,0.4417734058614968
4,4,0.5,0.0,5.051529083500115
4,4,0.5,0.1,4.949477562414475
4,4,0.5,0.2,3.4822961549345486
4,4,0.6,0.0,5.060505324633498
4,4,0.6,0.1,5.502828402640848
4,4,0.6,0.2,3.212544787409902
4,4,0.7,0.0,7.246706444865352
4,4,0.7,0.1,5.844161082214709
4,4,0.7,0.2,4.288234291466268
4,4,0.8,0.0,7.258309729439382
4,4,0.8,0.1,5.519692062968352
4,4,0.8,0.2,3.879583040282707
4,4,0.9,0.0,7.275077948782806
4,4,0.9,0.1,5.732880288425307
4,4,0.9,0.2,3.064913249540496
4,5,0.5,0.0,4.095741402936166
4,5,0.5,0.1,3.65485869700908
4,5,0.5,0.2,2.4203798196299218
4,5,0.6,0.0,4.092219847693635
4,5,0.6,0.1,4.505731069232028
4,5,0.6,0.2,2.160930620010305
4,5,0.7,0.0,7.264924811791738
4,5,0.7,0.1,4.982364552426148
4,5,0.7,0.2,2.413436694247149
4,5,0.8,0.0,7.286124398815383
4,5,0.8,0.1,4.698668771680161
4,5,0.8,0.2,2.255302409555158
4,5,0.9,0.0,7.311025427148024
4,5,0.9,0.1,4.597872449641047
4,5,0.9,0.2,2.5525700658161394
5,4,0.5,0.0,7.170731578586339
5,4,0.5,0.1,6.315366733848804
5,4,0.5,0.2,5.185066630464106
5,4,0.6,0.0,7.176691779470658
5,4,0.6,0.1,6.489320278141574
5,4,0.6,0.2,4.266594611955387
5,4,0.7,0.0,7.199834464771652
5,4,0.7,0.1,6.444316489868093
5,4,0.7,0.2,4.16068959719846
5,4,0.8,0.0,7.229094041080515
5,4,0.8,0.1,6.432167338802405
5,4,0.8,0.2,4.837671286622187
5,4,0.9,0.0,7.204787874257997
5,4,0.9,0.1,6.664711785129584
5,4,0.9,0.2,4.697856574834602
5,5,0.5,0.0,7.202818487385729
5,5,0.5,0.1,5.9192434667833815
5,5,0.5,0.2,2.799720656192473
5,5,0.6,0.0,7.2062133769386465
5,5,0.6,0.1,5.707167025530688
5,5,0.6,0.2,3.038093429751504
5,5,0.7,0.0,7.194677893831302
5,5,0.7,0.1,5.907154252700228
5,5,0.7,0.2,3.803840491300943
5,5,0.8,0.0,7.222696940647634
5,5,0.8,0.1,5.683878716105346
5,5,0.8,0.2,2.8825768636661007
5,5,0.9,0.0,7.291466538229283
5,5,0.9,0.1,5.603801677541723
5,5,0.9,0.2,4.050427934118713
94,294,0.5,0.0,2.1027395355463288
94,294,0.5,0.1,1.660935918519172
94,294,0.5,0.2,0.2587710974449635
94,294,0.6,0.0,1.9963733040783185
94,294,0.6,0.1,1.5403602526254154
94,294,0.6,0.2,0.2381295922398951
94,294,0.7,0.0,1.9963733040783185
94,294,0.7,0.1,1.588997259505739
94,294,0.7,0.2,0.1420432391940558
94,294,0.8,0.0,1.9896264339560223
94,294,0.8,0.1,1.7117131203122824
94,294,0.8,0.2,0.1881999369484113
94,294,0.9,0.0,2.0108124990529888
94,294,0.9,0.1,1.6512731898437831
94,294,0.9,0.2,0.3277107556557883
94,295,0.5,0.0,2.2572990306485625
94,295,0.5,0.1,1.588371252907022
94,295,0.5,0.2,0.3167665628809804
94,295,0.6,0.0,2.176504184571989
94,295,0.6,0.1,1.9256328922200368
94,295,0.6,0.2,0.0945779996489868
94,295,0.7,0.0,2.123770405706656
94,295,0.7,0.1,1.946457761778984
94,295,0.7,0.2,0.0951271809334617
94,295,0.8,0.0,2.2572904158963905
94,295,0.8,0.1,1.920186331817998
94,295,0.8,0.2,0.1425948302811246
94,295,0.9,0.0,2.2839380733721057
94,295,0.9,0.1,1.3668211188237525
94,295,0.9,0.2,0.0564006797223246
95,294,0.5,0.0,1.7691149555751
95,294,0.5,0.1,2.5689892551062155
95,294,0.5,0.2,0.3048776847342314
95,294,0.6,0.0,1.7691149555751
95,294,0.6,0.1,1.7269840748215195
95,294,0.6,0.2,0.3591198708488594
95,294,0.7,0.0,4.020886438182604
95,294,0.7,0.1,2.4688930576030064
95,294,0.7,0.2,0.3677951307748763
95,294,0.8,0.0,1.861501905843045
95,294,0.8,0.1,2.196388513030616
95,294,0.8,0.2,0.5198869416188856
95,294,0.9,0.0,4.367039535822827
95,294,0.9,0.1,2.404711014767569
95,294,0.9,0.2,0.1480368252315518
95,295,0.5,0.0,2.0224487707296035
95,295,0.5,0.1,1.9366245640036173
95,295,0.5,0.2,0.5033451032649943
95,295,0.6,0.0,4.6219322103251015
95,295,0.6,0.1,2.4549373264596763
95,295,0.6,0.2,0.550427284183348
95,295,0.7,0.0,4.705504134225409
95,295,0.7,0.1,1.7603719333913617
95,295,0.7,0.2,0.5748649370892966
95,295,0.8,0.0,4.433200227615513
95,295,0.8,0.1,2.2774550764646104
95,295,0.8,0.2,0.1797135336298154
95,295,0.9,0.0,5.592785007533587
95,295,0.9,0.1,2.4597233492388657
95,295,0.9,0.2,0.2012098589350532
8,498,0.5,0.0,0.2775263494674416
8,498,0.5,0.1,0.0181062875197373
8,498,0.5,0.2,0.2461024078130123
8,498,0.6,0.0,0.2772405286133974
8,498,0.6,0.1,0.0119252589986871
8,498,0.6,0.2,0.2683515910420215
8,498,0.7,0.0,0.276770685897084
8,498,0.7,0.1,0.0686701680533303
8,498,0.7,0.2,0.0457164623214918
8,498,0.8,0.0,0.247154711409463
8,498,0.8,0.1,0.0132331960645828
8,498,0.8,0.2,0.1453922919230503
8,498,0.9,0.0,0.2491954015221864
8,498,0.9,0.1,0.0484678169728738
8,498,0.9,0.2,0.0980920238093983
8,499,0.5,0.0,0.2797511193826878
8,499,0.5,0.1,0.0269496170274443
8,499,0.5,0.2,0.3010741226416531
8,499,0.6,0.0,0.2776309389376816
8,499,0.6,0.1,0.0504007413110247
8,499,0.6,0.2,0.0418212557108432
8,499,0.7,0.0,0.2771650667926515
8,499,0.7,0.1,0.0139392359246155
8,499,0.7,0.2,0.2319425480701973
8,499,0.8,0.0,0.2468436663312214
8,499,0.8,0.1,0.0768152329346545
8,499,0.8,0.2,0.1119032728737892
8,499,0.9,0.0,0.2450408120050102
8,499,0.9,0.1,0.0091865716768229
8,499,0.9,0.2,0.1986536847880735
9,498,0.5,0.0,0.8621092347595294
9,498,0.5,0.1,0.3330696633166212
9,498,0.5,0.2,0.0784989689485229
9,498,0.6,0.0,0.8630076151099324
9,498,0.6,0.1,0.2083652007131586
9,498,0.6,0.2,0.0078426166628418
9,498,0.7,0.0,0.8715607745693443
9,498,0.7,0.1,0.3649103178490698
9,498,0.7,0.2,0.2561040168710402
9,498,0.8,0.0,0.8314681137011259
9,498,0.8,0.1,0.4150123249718689
9,498,0.8,0.2,0.0505929082335594
9,498,0.9,0.0,0.8228124320914318
9,498,0.9,0.1,0.2069312340558262
9,498,0.9,0.2,0.0630761780776172
9,499,0.5,0.0,0.9430655015000032
9,499,0.5,0.1,0.1218558989568538
9,499,0.5,0.2,0.0169079944183785
9,499,0.6,0.0,0.8555720481061027
9,499,0.6,0.1,0.3428625252056676
9,499,0.6,0.2,0.2156389160781078
9,499,0.7,0.0,0.8607928931525173
9,499,0.7,0.1,0.2666677287001686
9,499,0.7,0.2,0.0971113263574086
9,499,0.8,0.0,0.8440086238356663
9,499,0.8,0.1,0.2062060389345283
9,499,0.8,0.2,0.118015278283627
9,499,0.9,0.0,0.83528150822195
9,499,0.9,0.1,0.2937140671885547
9,499,0.9,0.2,0.0764538677656272
188,438,0.5,0.0,3.8829747155610335
188,438,0.5,0.1,1.966981316509509
188,438,0.5,0.2,0.2686179896560219
188,438,0.6,0.0,3.4797977334703294
188,438,0.6,0.1,2.35639404688877
188,438,0.6,0.2,0.0960514133829573
188,438,0.7,0.0,3.6517930195569983
188,438,0.7,0.1,2.2876936363829703
188,438,0.7,0.2,0.1476306107292355
188,438,0.8,0.0,3.581409051193532
188,438,0.8,0.1,1.793032204682801
188,438,0.8,0.2,0.3220461668020906
188,438,0.9,0.0,3.238726802539013
188,438,0.9,0.1,2.470700657989827
188,438,0.9,0.2,0.2434857953269027
188,439,0.5,0.0,4.166263791894224
188,439,0.5,0.1,1.85812154224943
188,439,0.5,0.2,0.4344406718684794
188,439,0.6,0.0,3.7676787528216336
188,439,0.6,0.1,1.9122183510772237
188,439,0.6,0.2,0.3604599037679072
188,439,0.7,0.0,3.9221832531547296
188,439,0.7,0.1,2.645290063179969
188,439,0.7,0.2,0.5100617730929411
188,439,0.8,0.0,3.863478937762201
188,439,0.8,0.1,2.1255046743062582
188,439,0.8,0.2,0.4032024702249046
188,439,0.9,0.0,3.8189059043916007
188,439,0.9,0.1,1.6043686706957043
188,439,0.9,0.2,0.2131616802972757
189,438,0.5,0.0,3.663901653924051
189,438,0.5,0.1,2.975864386305087
189,438,0.5,0.2,0.5122550057460415
189,438,0.6,0.0,3.671867136472797
189,438,0.6,0.1,3.0150728220018266
189,438,0.6,0.2,0.3421088300581836
189,438,0.7,0.0,3.1020085603611047
189,438,0.7,0.1,2.7929162543451262
189,438,0.7,0.2,0.238849861386992
189,438,0.8,0.0,2.8369111249135166
189,438,0.8,0.1,2.0764358905372333
189,438,0.8,0.2,0.3160958773569291
189,438,0.9,0.0,2.962815007226814
189,438,0.9,0.1,2.528127424474942
189,438,0.9,0.2,0.401586133405253
189,439,0.5,0.0,3.2890474375382706
189,439,0.5,0.1,2.519809628676766
189,439,0.5,0.2,0.3330895936019864
189,439,0.6,0.0,3.3228389452355263
189,439,0.6,0.1,2.290841069871128
189,439,0.6,0.2,0.3385961823598507
189,439,0.7,0.0,2.965481511973291
189,439,0.7,0.1,3.0797311327555725
189,439,0.7,0.2,0.5531291385874191
189,439,0.8,0.0,2.831249312939372
189,439,0.8,0.1,2.465017810283113
189,439,0.8,0.2,0.2587251246348891
189,439,0.9,0.0,2.903940890055141
189,439,0.9,0.1,2.1954337335447462
189,439,0.9,0.2,0.1685471017973014
20,100,0.5,0.0,1.106093267152108
20,100,0.5,0.1,0.8547376906552557
20,100,0.5,0.2,0.0485421288307197
20,100,0.6,0.0,1.0988192968668926
20,100,0.6,0.1,1.3301538846892722
20,100,0.6,0.2,0.0441212621512097
20,100,0.7,0.0,1.1286854204557013
20,100,0.7,0.1,1.187169895565367
20,100,0.7,0.2,0.0308946123079163
20,100,0.8,0.0,1.1077912099623202
20,100,0.8,0.1,0.9226394417832272
20,100,0.8,0.2,0.0007486765669248
20,100,0.9,0.0,1.04550683086258
20,100,0.9,0.1,1.5629599261953722
20,100,0.9,0.2,0.0812416591634228
20,101,0.5,0.0,1.0359183696427028
20,101,0.5,0.1,1.057742333324985
20,101,0.5,0.2,0.002862110574636
20,101,0.6,0.0,1.0097848765962991
20,101,0.6,0.1,1.160529919052527
20,101,0.6,0.2,0.0007381143181426
20,101,0.7,0.0,1.0290838838054626
20,101,0.7,0.1,1.1325345747984557
20,101,0.7,0.2,0.0288620880344812
20,101,0.8,0.0,0.999516789818891
20,101,0.8,0.1,0.6863565702756045
20,101,0.8,0.2,0.0534514463311577
20,101,0.9,0.0,0.963340589086231
20,101,0.9,0.1,0.7575566741877875
20,101,0.9,0.2,0.207171448276787
21,100,0.5,0.0,1.9169653844258736
21,100,0.5,0.1,1.2478477102451233
21,100,0.5,0.2,0.0621157439086808
21,100,0.6,0.0,1.967321916147439
21,100,0.6,0.1,1.0665800779551995
21,100,0.6,0.2,0.0138662926091104
21,100,0.7,0.0,1.865904804516152
21,100,0.7,0.1,1.052761493892067
21,100,0.7,0.2,0.0575564586382739
21,100,0.8,0.0,1.864494163002348
21,100,0.8,0.1,0.7672537825909647
21,100,0.8,0.2,0.0020848238275483
21,100,0.9,0.0,1.795019995653794
21,100,0.9,0.1,1.0965619665346755
21,100,0.9,0.2,0.1806141399583296
21,101,0.5,0.0,0.4108759478920643
21,101,0.5,0.1,0.5679732360080472
21,101,0.5,0.2,0.221271219563814
21,101,0.6,0.0,0.396054877322495
21,101,0.6,0.1,0.5489705791492927
21,101,0.6,0.2,0.053443461233039
21,101,0.7,0.0,0.3856817733020143
21,101,0.7,0.1,0.5603813477540633
21,101,0.7,0.2,3.553088614438593e-06
21,101,0.8,0.0,0.3788839004110578
21,101,0.8,0.1,0.641869076379086
21,101,0.8,0.2,0.0530818602804465
21,101,0.9,0.0,0.3694355497758863
21,101,0.9,0.1,0.4250198609169899
21,101,0.9,0.2,0.0480878479780582
154,344,0.5,0.0,5.704826565854285
154,344,0.5,0.1,3.113287145596651
154,344,0.5,0.2,0.963750679985024
154,344,0.6,0.0,5.392101188798804
154,344,0.6,0.1,2.9795109368825017
154,344,0.6,0.2,0.6990070928898042
154,344,0.7,0.0,5.392101188798804
154,344,0.7,0.1,4.458465239983973
154,344,0.7,0.2,0.2656071348375057
154,344,0.8,0.0,5.392101188798804
154,344,0.8,0.1,3.325494437954969
154,344,0.8,0.2,0.2326324358127873
154,344,0.9,0.0,4.6042491617602055
154,344,0.9,0.1,3.6168983059602766
154,344,0.9,0.2,0.6317394959846734
154,345,0.5,0.0,5.532132176568086
154,345,0.5,0.1,2.540390427954371
154,345,0.5,0.2,0.2907760132299266
154,345,0.6,0.0,5.219248394795626
154,345,0.6,0.1,3.456591080218974
154,345,0.6,0.2,0.745968684194894
154,345,0.7,0.0,5.219248394795626
154,345,0.7,0.1,3.7260050350068585
154,345,0.7,0.2,0.7304669499014143
154,345,0.8,0.0,5.219248394795626
154,345,0.8,0.1,3.848169159099502
